iso,pressure,free_gb,swap_gb,compressed_gb
2026-09-18T21:44:05Z,1,17.3,1.5,1.5
2026-09-18T21:44:25Z,1,16.5,1.5,1.5
2026-09-18T21:44:45Z,1,17.3,1.5,1.5
2026-09-18T21:45:05Z,1,16.4,1.5,1.5
2026-09-18T21:45:25Z,1,16.4,1.5,1.5
2026-09-18T21:45:45Z,1,17.7,1.5,1.5
2026-09-18T21:46:05Z,1,16.0,1.5,1.5
2026-09-18T21:46:25Z,1,20.1,1.5,1.5
2026-09-18T21:46:45Z,1,17.2,1.5,1.5
2026-09-18T21:47:05Z,1,14.7,1.5,1.5
2026-09-18T21:47:26Z,1,17.4,1.5,1.5
2026-09-18T21:47:46Z,1,16.4,1.5,1.5
2026-09-18T21:48:06Z,1,17.0,1.5,1.5
2026-09-18T21:48:26Z,1,16.5,1.5,1.5
2026-09-18T21:48:46Z,1,16.6,1.5,1.5
2026-09-18T21:49:06Z,1,17.2,1.5,1.5
2026-09-18T21:49:26Z,1,17.4,1.5,1.5
2026-09-18T21:49:46Z,1,20.7,1.5,1.5
2026-09-18T21:50:06Z,1,17.4,1.5,1.5
2026-09-18T21:50:26Z,1,16.2,1.5,1.5
2026-09-18T21:50:46Z,1,16.2,1.5,1.5
2026-09-18T21:51:06Z,1,16.2,1.5,1.5
2026-09-18T21:51:26Z,1,16.4,1.5,1.5
2026-09-18T21:51:46Z,1,16.5,1.5,1.5
2026-09-18T21:52:06Z,1,16.5,1.5,1.5
2026-09-18T21:52:26Z,1,17.1,1.5,1.5
2026-09-18T21:52:46Z,1,17.5,1.5,1.5
2026-09-18T21:53:07Z,1,20.6,1.5,1.5
2026-09-18T21:53:27Z,1,13.9,1.5,1.5
2026-09-18T21:53:47Z,1,16.7,1.5,1.5
2026-09-18T21:54:07Z,1,17.0,1.5,1.5
2026-09-18T21:54:27Z,1,16.5,1.5,1.5
2026-09-18T21:54:47Z,1,17.0,1.5,1.5
2026-09-18T21:55:07Z,1,16.9,1.5,1.5
2026-09-18T21:55:27Z,1,16.0,1.5,1.5
2026-09-18T21:55:47Z,1,17.9,1.5,1.5
2026-09-18T21:56:07Z,1,17.2,1.5,1.5
2026-09-18T21:56:27Z,1,17.3,1.5,1.5
2026-09-18T21:56:47Z,1,15.0,1.5,1.5
2026-09-18T21:57:07Z,1,17.3,1.5,1.5
2026-09-18T21:57:27Z,1,15.4,1.5,1.5
2026-09-18T21:57:48Z,1,16.9,1.5,1.5
2026-09-18T21:58:08Z,1,17.0,1.5,1.5
2026-09-18T21:58:28Z,1,17.1,1.5,1.5
2026-09-18T21:58:48Z,1,16.2,1.5,1.5
2026-09-18T21:59:08Z,1,16.3,1.5,1.5
2026-09-18T21:59:28Z,1,16.8,1.5,1.5
2026-09-18T21:59:48Z,1,16.8,1.5,1.5
2026-09-18T22:00:08Z,1,16.7,1.5,1.5
2026-09-18T22:00:28Z,1,16.2,1.5,1.5
2026-09-18T22:00:48Z,1,16.7,1.5,1.5
2026-09-18T22:01:08Z,1,16.8,1.5,1.5
2026-09-18T22:01:28Z,1,16.7,1.5,1.5
2026-09-18T22:01:48Z,1,16.3,1.5,1.5
2026-09-18T22:02:08Z,1,15.9,1.5,1.5
2026-09-18T22:02:28Z,1,17.3,1.5,1.5
2026-09-18T22:02:49Z,1,16.5,1.5,1.5
2026-09-18T22:03:09Z,1,16.7,1.5,1.5
2026-09-18T22:03:29Z,1,17.9,1.5,1.5
2026-09-18T22:03:49Z,1,16.2,1.5,1.5
2026-09-18T22:04:09Z,1,16.8,1.5,1.5
2026-09-18T22:04:29Z,1,16.3,1.5,1.5
2026-09-18T22:04:49Z,1,16.6,1.5,1.5
2026-09-18T22:05:09Z,1,16.5,1.5,1.5
2026-09-18T22:05:29Z,1,17.0,1.5,1.5
2026-09-18T22:05:49Z,1,15.8,1.5,1.5
2026-09-18T22:06:09Z,1,17.5,1.5,1.5
2026-09-18T22:06:29Z,1,16.4,1.5,1.5
2026-09-18T22:06:49Z,1,19.1,1.5,1.5
2026-09-18T22:07:09Z,1,16.2,1.5,1.5
2026-09-18T22:07:30Z,1,16.8,1.5,1.5
2026-09-18T22:07:50Z,1,16.2,1.5,1.5
2026-09-18T22:08:10Z,1,16.3,1.5,1.5
2026-09-18T22:08:30Z,1,16.2,1.5,1.5
2026-09-18T22:08:50Z,1,16.9,1.5,1.5
2026-09-18T22:09:10Z,1,17.3,1.5,1.5
2026-09-18T22:09:30Z,1,17.4,1.5,1.5
2026-09-18T22:09:50Z,1,16.0,1.5,1.5
2026-09-18T22:10:10Z,1,19.7,1.5,1.5
2026-09-18T22:10:30Z,1,16.8,1.5,1.5
2026-09-18T22:12:40Z,1,20.2,1.5,1.5
2026-09-18T22:13:00Z,1,16.7,1.5,1.5
2026-09-18T22:13:20Z,1,15.9,1.5,1.5
2026-09-18T22:13:40Z,1,15.5,1.5,1.5
2026-09-18T22:14:00Z,1,13.5,1.5,1.5
2026-09-18T22:14:20Z,1,16.0,1.5,1.5
2026-09-18T22:14:40Z,1,16.3,1.5,1.5
2026-09-18T22:15:00Z,1,15.9,1.5,1.5
2026-09-18T22:15:20Z,1,16.0,1.5,1.5
